Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Gross_Income,Total_Deductions,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Cash_Flow_Month_1,Cash_Flow_Month_2,Cash_Flow_Month_3,Cash_Flow_Month_4,Cash_Flow_Month_5,Cash_Flow_Month_6
APP06443,Jordan Mason,"Hebert, Sanders and Boone",50,Self-Employed,91445.19,103603.83,12158.64,6722.15,0,753.0,1047949.95,48,51257.03,1,49698.52,50321.92,50945.33,51568.74,52192.15,52815.55
APP06444,Mr. Charles Young,King PLC,37,Salaried,50650.51,63004.8,12354.29,6669.8,0,719.0,147906.83,84,82505.65,0,77019.61,79214.03,81408.44,83602.85,85797.27,87991.68
APP06445,Robin Parker,Chavez Ltd,38,Business Owner,29524.67,35345.44,5820.77,5497.03,0,661.0,116448.81,60,18957.1,1,18024.62,18397.61,18770.6,19143.6,19516.59,19889.58
APP06446,Jason Stevenson,"Hill, Richardson and Young",55,Salaried,50330.95,62743.65,12412.69,11466.16,0,701.0,720060.74,36,23986.42,0,24208.14,24119.45,24030.76,23942.07,23853.38,23764.69
APP06447,Christian Rodriguez,"Lyons, Carson and Trujillo",54,Salaried,53379.84,72373.84,18993.99,3177.57,0,720.0,345611.38,48,140972.48,0,131652.91,135380.74,139108.57,142836.39,146564.22,150292.04
APP06448,Richard Reynolds,Rice-Rogers,38,Self-Employed,8235.06,9557.69,1322.62,1644.62,0,743.0,262095.49,60,17484.37,0,15306.78,16177.81,17048.85,17919.89,18790.92,19661.96
APP06449,Oscar Kelly,"Lopez, Leon and Valentine",33,Salaried,47885.03,61583.03,13698.0,3232.21,0,686.0,173811.34,120,50774.26,0,44256.67,46863.71,49470.74,52077.77,54684.81,57291.84
APP06450,Kenneth Jackson,Gordon-Thompson,53,Self-Employed,113544.55,130862.97,17318.42,27815.19,0,753.0,1074255.28,36,235399.86,2,267510.85,254666.45,241822.06,228977.67,216133.27,203288.88
APP06451,Mary Hill,"Garcia, Holland and Garcia",46,Salaried,78234.98,94578.09,16343.12,12126.39,0,716.0,653751.6,24,37629.62,2,42360.52,40468.16,38575.8,36683.43,34791.07,32898.71
APP06452,Robert Miranda,Parker Group,41,Self-Employed,54236.28,62535.76,8299.48,8282.94,1,,648648.48,120,146000.08,2,158658.13,153594.91,148531.69,143468.48,138405.26,133342.04
APP06453,Michael Snyder,Martinez-Green,35,Business Owner,19813.19,23543.5,3730.31,6030.31,0,644.0,866645.8,180,23439.89,3,27726.92,26012.11,24297.3,22582.49,20867.68,19152.87
APP06454,Joshua Schmidt,Maxwell PLC,41,Salaried,114707.1,148874.26,34167.16,24123.2,0,639.0,361814.27,12,229666.61,0,215136.11,220948.31,226760.51,232572.71,238384.91,244197.11
APP06455,Aaron Barnett,Jacobs Group,38,Salaried,86902.32,113015.62,26113.3,7862.13,0,663.0,3620396.39,240,119287.24,0,110225.95,113850.46,117474.98,121099.49,124724.01,128348.53
APP06456,Darin Byrd,Martin PLC,31,Self-Employed,56981.85,63364.5,6382.65,6637.78,0,619.0,1271900.05,84,99542.22,5,112583.64,107367.07,102150.51,96933.94,91717.37,86500.8
APP06457,Kathryn Shields,Matthews-Smith,39,Salaried,25925.23,34565.45,8640.23,6455.89,0,589.0,1156398.57,180,23826.3,4,26087.29,25182.9,24278.5,23374.1,22469.71,21565.31
APP06458,Misty Rice,Craig-Howard,41,Self-Employed,46101.55,50897.79,4796.24,4177.7,0,642.0,329464.05,12,122975.46,0,112086.37,116442.01,120797.64,125153.28,129508.92,133864.55
APP06459,Robert Herrera,Guerra Ltd,34,Salaried,79890.16,106636.81,26746.66,17088.19,0,729.0,4418188.23,180,158520.22,0,147493.23,151904.02,156314.82,160725.62,165136.42,169547.21
APP06460,Jennifer Cline MD,Dean-Jones,47,Salaried,74659.04,89403.46,14744.43,11073.48,1,,163096.99,24,46764.1,1,43826.74,45001.68,46176.62,47351.57,48526.51,49701.46
APP06461,Rose Kaiser,Banks-Young,51,Business Owner,105213.16,122673.34,17460.18,26469.45,0,699.0,88270.18,12,96672.5,0,86781.45,90737.87,94694.29,98650.71,102607.12,106563.54
APP06462,Christopher Humphrey,Brown-Lambert,48,Salaried,102949.41,125419.72,22470.31,40066.97,0,731.0,10183363.85,120,58532.39,3,62624.92,60987.91,59350.9,57713.89,56076.88,54439.87
APP06463,Matthew Ramirez,Woodard-Allen,35,Salaried,71349.2,96814.99,25465.79,25297.82,0,635.0,1036988.12,84,50384.33,4,60759.33,56609.33,52459.33,48309.32,44159.32,40009.32
APP06464,Charlotte Roy,"Wells, Schmidt and Williams",46,Salaried,101305.5,125316.45,24010.96,17631.88,0,704.0,307709.24,48,59095.9,0,51414.36,54486.98,57559.59,60632.21,63704.82,66777.44
APP06465,James Collins,"Young, Hines and Mccall",39,Self-Employed,35182.74,41883.72,6700.99,8968.56,0,664.0,277820.4,120,90184.48,2,85736.09,87515.45,89294.8,91074.16,92853.51,94632.87
APP06466,Kelsey Smith,"Murray, Mack and Gonzalez",26,Business Owner,24713.56,27270.96,2557.41,4176.33,0,755.0,289006.77,120,48644.4,1,48278.72,48425.0,48571.27,48717.54,48863.81,49010.08
APP06467,Kathleen Garcia,Vasquez Inc,45,Salaried,92724.26,113448.69,20724.43,16889.14,0,611.0,218049.82,12,160831.08,2,173207.94,168257.19,163306.45,158355.7,153404.96,148454.21
APP06468,Shelia Cruz,"Wilson, Hall and Perez",39,Salaried,94957.92,114018.95,19061.02,15605.11,0,600.0,178498.39,12,187769.36,1,189470.24,188789.89,188109.54,187429.19,186748.83,186068.48
APP06469,Mrs. Amy Hale,Gonzalez and Sons,64,Salaried,95518.99,128189.35,32670.35,35465.93,0,677.0,719273.08,60,174944.96,2,191676.49,184983.88,178291.27,171598.66,164906.05,158213.44
APP06470,Jeremy Clayton,Tapia-Johnston,53,Self-Employed,75383.4,84103.08,8719.68,10456.24,0,742.0,288517.71,12,134355.98,0,110175.12,119847.46,129519.8,139192.15,148864.49,158536.83
APP06471,Susan Williams,Nelson-Gallagher,45,Salaried,64650.73,76820.41,12169.68,10878.53,0,730.0,1620003.02,60,146919.31,2,160947.37,155336.14,149724.92,144113.7,138502.48,132891.25
APP06472,Donald Mays,Lee and Sons,40,Salaried,77714.01,96159.0,18444.98,12352.53,1,,1405338.52,36,139589.98,0,122960.28,129612.16,136264.04,142915.92,149567.8,156219.68
APP06473,Thomas Wells,Leblanc LLC,40,Salaried,83828.82,103552.81,19723.99,6038.85,0,845.0,471435.68,48,69346.27,0,57340.26,62142.67,66945.07,71747.47,76549.88,81352.28
APP06474,Brian Vaughn,Larson PLC,28,Salaried,74059.02,98915.05,24856.03,10252.77,0,779.0,3388357.82,180,58974.16,0,50583.44,53939.73,57296.02,60652.31,64008.6,67364.89
APP06475,Leah Owens,Bishop PLC,21,Self-Employed,310139.03,342685.31,32546.28,100169.25,0,519.0,10389024.5,84,185883.42,3,200409.64,194599.15,188788.66,182978.17,177167.68,171357.19
APP06476,Jennifer Norman,"Turner, Thomas and Douglas",29,Salaried,40702.93,54859.07,14156.14,6438.49,0,644.0,716124.41,36,37216.72,0,36442.68,36752.3,37061.91,37371.53,37681.14,37990.76
APP06477,Mark Hughes,Miller LLC,38,Salaried,294761.24,354423.43,59662.19,49682.76,0,613.0,3834053.14,180,163109.6,0,177479.03,171731.26,165983.49,160235.72,154487.95,148740.18
APP06478,Paige Case,Smith PLC,21,Salaried,31242.01,38535.42,7293.41,3583.18,0,722.0,116414.41,48,46506.43,1,44825.98,45498.16,46170.34,46842.52,47514.7,48186.88
APP06479,Lisa Potter,Shea Ltd,33,Salaried,77199.93,102684.13,25484.2,23217.66,1,,1488503.99,48,65494.83,0,64396.57,64835.88,65275.18,65714.48,66153.78,66593.09
APP06480,Jordan Garcia,"Acevedo, Holt and Wilson",36,Salaried,39353.89,52073.14,12719.25,6136.0,0,814.0,912694.12,180,74360.32,1,75167.0,74844.33,74521.66,74198.99,73876.32,73553.65
APP06481,Sarah Fields,Kelly Group,36,Salaried,77330.14,104419.52,27089.39,1450.37,0,703.0,187491.67,12,223947.55,0,208378.9,214606.36,220833.82,227061.28,233288.74,239516.2
APP06482,Erin Diaz,"Cooper, Trevino and Mckinney",31,Salaried,98400.94,121313.72,22912.78,15313.69,0,658.0,542848.13,60,109515.79,1,104267.08,106366.56,108466.05,110565.53,112665.02,114764.5
APP06483,Bryan Harris,Crawford-Clark,35,Salaried,67532.96,92720.1,25187.14,13993.24,0,734.0,297084.02,180,42155.25,0,46826.83,44958.2,43089.57,41220.94,39352.3,37483.67
APP06484,Danny Moreno,Barnes-Meadows,55,Salaried,117175.53,149036.36,31860.82,20658.2,0,647.0,1169793.67,180,213995.89,1,200634.62,205979.13,211323.64,216668.15,222012.65,227357.16
APP06485,Alison Livingston,Murphy Ltd,45,Self-Employed,50548.34,55986.45,5438.11,16519.65,0,686.0,188904.37,24,53474.77,0,53064.71,53228.73,53392.76,53556.78,53720.8,53884.82
APP06486,Megan Hood,Nguyen-White,32,Salaried,25472.91,30645.86,5172.95,362.15,0,803.0,192416.97,120,34899.76,0,31388.44,32792.97,34197.49,35602.02,37006.55,38411.08
APP06487,April Taylor,"Taylor, Taylor and Nguyen",37,Salaried,90419.84,108756.83,18337.0,18052.38,0,767.0,1139977.13,36,242345.31,0,246628.01,244914.93,243201.85,241488.77,239775.68,238062.6
APP06488,Philip Espinoza,Rivas PLC,38,Self-Employed,64110.32,73463.41,9353.08,21151.72,0,764.0,445381.39,84,73650.08,0,71358.52,72275.15,73191.77,74108.39,75025.01,75941.63
APP06489,Tony Rodriguez,"Morris, Lopez and Moran",30,Salaried,50306.76,63859.32,13552.55,5772.83,0,639.0,28459.96,12,62837.91,1,54103.42,57597.22,61091.01,64584.8,68078.6,71572.39
APP06490,Michael Rodriguez,Farmer-Carroll,30,Salaried,51894.52,66769.14,14874.62,7169.01,0,703.0,396550.24,12,48941.3,4,50020.92,49589.08,49157.23,48725.38,48293.53,47861.69
APP06491,Vanessa Moore,"Scott, Allison and Kelly",48,Self-Employed,91385.24,102353.41,10968.17,14702.05,0,681.0,733339.15,36,201685.27,3,228880.13,218002.19,207124.25,196246.3,185368.36,174490.41
APP06492,Megan Koch,Bryant-Pierce,34,Salaried,45555.87,56823.95,11268.08,3636.82,0,880.0,1092347.36,60,87165.91,0,81979.15,84053.86,86128.56,88203.27,90277.97,92352.67
APP06493,Victoria King,"Walker, Thompson and Caldwell",27,Business Owner,97467.9,110291.57,12823.68,7062.05,1,,4257463.17,180,73261.71,1,68605.66,70468.08,72330.5,74192.92,76055.33,77917.75
APP06494,Bryan Gonzalez MD,Smith-Vega,38,Salaried,117843.26,152009.5,34166.25,23732.41,0,705.0,1069087.91,120,263489.66,1,242795.44,251073.12,259350.81,267628.5,275906.19,284183.88
APP06495,Jermaine Barnes,Smith-Hamilton,39,Business Owner,475546.08,553623.88,78077.8,85142.0,0,755.0,1496719.55,24,1128595.04,2,1184474.93,1162122.97,1139771.02,1117419.06,1095067.11,1072715.15
APP06496,Stephanie Smith,Thomas Ltd,21,Self-Employed,133645.61,148295.31,14649.7,26220.46,0,711.0,924202.78,24,209523.78,3,208919.21,209161.04,209402.87,209644.7,209886.53,210128.36
APP06497,Kimberly Nunez,"Davidson, Morris and Williams",38,Salaried,74236.37,99218.63,24982.25,21785.96,0,752.0,323850.87,120,54835.78,0,56456.19,55808.03,55159.86,54511.69,53863.53,53215.36
APP06498,Holly Bell,Green-Stevens,47,Salaried,84922.26,105696.16,20773.9,7517.24,0,767.0,615204.55,84,174115.49,0,164222.26,168179.55,172136.84,176094.13,180051.42,184008.72
APP06499,Kathryn Smith,Smith Group,43,Self-Employed,50250.88,56711.83,6460.95,3842.93,0,716.0,471325.84,60,114437.67,0,97031.65,103994.06,110956.47,117918.87,124881.28,131843.69
APP06500,Maureen Carter,Smith-Ross,60,Salaried,61328.66,77586.86,16258.2,9441.16,0,704.0,232434.53,12,159130.03,0,153892.54,155987.53,158082.53,160177.53,162272.52,164367.52
APP06501,Brandy Walter,Jimenez Inc,51,Salaried,111966.67,132762.75,20796.08,15845.77,0,771.0,216784.52,24,157724.64,0,159723.2,158923.78,158124.35,157324.92,156525.5,155726.07
APP06502,Carla Holloway,Curtis PLC,52,Business Owner,68817.46,76729.64,7912.18,9878.0,1,,2129378.22,60,92513.85,0,85373.39,88229.57,91085.76,93941.94,96798.13,99654.31
APP06503,Andrew Holder,King Inc,65,Self-Employed,88831.96,103002.1,14170.14,4949.07,0,753.0,1670285.59,120,147537.34,0,137496.55,141512.87,145529.18,149545.5,153561.82,157578.13
APP06504,Pamela Arnold,"Reed, James and Jacobs",46,Business Owner,39437.14,46847.04,7409.91,9535.34,0,699.0,275009.42,60,70159.88,3,82786.01,77735.56,72685.11,67634.65,62584.2,57533.74
APP06505,Debbie Estrada,Harris-Mcfarland,40,Self-Employed,167670.47,190708.2,23037.73,29310.68,0,660.0,4717482.21,48,262825.22,2,257394.25,259566.64,261739.02,263911.41,266083.8,268256.19
APP06506,Robert Fleming,Jackson-Cantu,48,Self-Employed,54858.5,61420.64,6562.14,8047.21,0,740.0,797011.46,180,115951.65,1,112247.55,113729.19,115210.83,116692.47,118174.11,119655.75
APP06507,Jeffrey Vaughn,"Jones, Pruitt and Sullivan",32,Self-Employed,124752.22,147736.32,22984.1,44633.55,0,654.0,228098.67,12,199752.26,3,238301.14,222881.59,207462.04,192042.49,176622.93,161203.38
APP06508,Samuel Rocha,Sutton-Pugh,39,Self-Employed,38797.81,43706.47,4908.66,6291.13,0,703.0,318827.29,24,101696.87,0,90546.89,95006.88,99466.87,103926.87,108386.86,112846.86
APP06509,Paul Rich,Hughes Group,32,Business Owner,39801.49,44288.13,4486.64,7967.38,0,737.0,60786.58,36,30648.75,2,31215.25,30988.65,30762.05,30535.45,30308.85,30082.26
APP06510,Frank Fitzgerald,"Wong, Saunders and Carr",42,Self-Employed,166581.04,195155.46,28574.42,42391.04,0,637.0,358370.78,12,217201.37,0,191317.89,201671.28,212024.68,222378.07,232731.46,243084.85
APP06511,Stephanie Colon,Mendoza-Torres,31,Salaried,47721.96,57561.27,9839.31,9059.79,0,631.0,883989.9,48,22268.4,1,21677.03,21913.58,22150.13,22386.67,22623.22,22859.77
APP06512,Aaron Pennington,Soto-Mcintosh,31,Salaried,31235.02,40048.02,8813.0,6117.24,0,724.0,206988.68,48,71828.16,0,70212.73,70858.9,71505.07,72151.25,72797.42,73443.59
APP06513,Jack Krause,Carlson-Ortiz,42,Salaried,45295.0,54060.36,8765.36,1869.97,0,677.0,520001.73,24,102946.12,0,95011.73,98185.48,101359.24,104533.0,107706.75,110880.51
APP06514,Mariah Wang,Smith Inc,37,Business Owner,166951.11,186487.47,19536.36,30719.74,0,755.0,507315.59,12,413751.73,3,442074.66,430745.49,419416.32,408087.15,396757.98,385428.81
APP06515,Brooke Allison,"Hall, Walker and Freeman",21,Self-Employed,85153.66,98833.43,13679.77,28719.7,0,650.0,974040.29,24,162780.27,2,169844.62,167018.88,164193.14,161367.4,158541.65,155715.91
APP06516,Melissa Harvey,"Doyle, Raymond and Pierce",23,Salaried,40195.96,48688.18,8492.22,9275.87,0,632.0,603554.34,48,67115.42,0,63941.21,65210.9,66480.58,67750.26,69019.94,70289.62
APP06517,Laura Roberts,Cain Group,27,Salaried,45116.02,53902.99,8786.96,2516.77,0,718.0,1439449.28,84,104612.85,1,107227.36,106181.55,105135.75,104089.95,103044.15,101998.34
APP06518,Kathy Robinson,Jackson Group,29,Salaried,83389.22,101575.95,18186.74,23802.25,0,785.0,173183.18,24,104856.82,2,110247.92,108091.48,105935.04,103778.6,101622.16,99465.72
APP06519,Thomas Rodgers,"Callahan, Martinez and Knight",42,Salaried,130756.14,181595.58,50839.43,21237.58,0,673.0,3351857.4,84,157364.02,0,140157.16,147039.9,153922.65,160805.4,167688.14,174570.89
APP06520,Rhonda Cervantes,Phillips PLC,40,Self-Employed,61229.07,71437.94,10208.87,12508.23,0,638.0,328403.46,24,157446.62,3,165693.23,162394.58,159095.94,155797.29,152498.65,149200.0
APP06521,Darryl Hernandez,Dean-Vincent,49,Self-Employed,101336.19,111724.29,10388.1,10834.9,1,,1457318.87,60,101806.44,0,104803.41,103604.62,102405.84,101207.05,100008.26,98809.47
APP06522,Benjamin Alvarez,Wilson-Navarro,46,Salaried,112037.29,149943.48,37906.18,46190.54,0,743.0,171108.25,36,80094.06,2,80184.55,80148.36,80112.16,80075.97,80039.77,80003.57
APP06523,Robert Pierce,Henderson-Martinez,49,Salaried,199265.55,264578.92,65313.36,18576.53,0,662.0,3046945.57,24,301676.66,1,303521.75,302783.71,302045.68,301307.64,300569.6,299831.56
APP06524,Earl Marquez,Stevenson-Hogan,44,Salaried,43976.48,57654.22,13677.74,10095.59,0,656.0,1205167.35,84,26108.85,1,29626.32,28219.33,26812.35,25405.36,23998.37,22591.39
APP06525,Michael Walls,"Campbell, Fry and Villegas",40,Salaried,52308.89,65717.14,13408.25,12375.63,0,622.0,315204.24,48,72897.88,0,64659.39,67954.79,71250.18,74545.58,77840.97,81136.36
APP06526,Crystal Pierce,Sanders Group,49,Business Owner,58110.05,67975.1,9865.05,7140.2,0,701.0,247299.02,48,131262.86,2,146652.97,140496.93,134340.88,128184.84,122028.8,115872.76
APP06527,Gabriel Wilkins,"Gilmore, Pittman and Arellano",47,Business Owner,180591.31,206504.89,25913.57,8511.66,0,743.0,6561246.68,48,239541.29,1,243235.26,241757.67,240280.08,238802.5,237324.91,235847.33
APP06528,Desiree Jimenez,Knight-Page,42,Self-Employed,55120.26,61794.18,6673.93,7431.88,0,755.0,231947.55,36,65959.01,2,70829.37,68881.23,66933.08,64984.93,63036.79,61088.64
APP06529,Wyatt Henry,Parker Inc,51,Salaried,87033.89,117763.12,30729.24,40134.11,0,662.0,1839013.26,36,96694.7,3,115968.3,108258.86,100549.42,92839.98,85130.53,77421.09
APP06530,Lauren Coleman,Cunningham Group,21,Salaried,58099.82,75823.34,17723.52,14581.88,0,719.0,1013519.03,60,95597.44,0,104131.35,100717.78,97304.22,93890.65,90477.09,87063.53
APP06531,Erica Wright,Jones-Walls,35,Business Owner,78766.22,87205.26,8439.04,3808.95,0,729.0,304915.19,12,224552.89,2,225992.77,225416.82,224840.86,224264.91,223688.96,223113.01
APP06532,Patrick Rocha,"Jackson, Beard and Moore",35,Business Owner,86167.64,100277.1,14109.45,22655.64,0,717.0,2026766.0,240,79421.01,2,79660.31,79564.59,79468.87,79373.15,79277.43,79181.7
APP06533,Joshua Jones,Ashley-Hayes,50,Salaried,120210.24,143528.77,23318.53,29921.28,0,642.0,244740.4,24,217676.24,0,188954.78,200443.36,211931.95,223420.53,234909.11,246397.69
APP06534,Johnathan Aguirre,"Williams, Payne and Rogers",54,Self-Employed,34850.48,40870.25,6019.78,2628.96,1,,1818210.68,180,69561.13,0,62807.69,65509.07,68210.45,70911.82,73613.2,76314.58
APP06535,Kevin Hubbard,Henderson Inc,23,Salaried,52989.12,70527.35,17538.22,4723.29,0,637.0,1609288.57,240,106681.24,0,101279.37,103440.12,105600.86,107761.61,109922.36,112083.11
APP06536,Mr. Jack Moore PhD,Brown Ltd,52,Salaried,43768.39,56835.68,13067.29,13087.64,0,729.0,778090.54,240,94931.4,3,101682.76,98982.21,96281.67,93581.13,90880.58,88180.04
APP06537,Pamela Burnett,Mitchell Ltd,26,Business Owner,84714.04,94248.19,9534.15,17749.12,0,782.0,2860713.06,180,96010.76,3,95086.35,95456.11,95825.88,96195.64,96565.4,96935.16
APP06538,Darren Reyes,Doyle-Meyers,27,Business Owner,60001.25,71083.53,11082.28,6027.17,0,700.0,875436.03,60,48864.69,0,47801.41,48226.73,48652.04,49077.35,49502.66,49927.98
APP06539,Richard Graham,"Jones, White and Taylor",36,Business Owner,197588.14,223416.23,25828.09,6720.98,0,764.0,1517221.19,36,324360.25,0,307703.29,314366.07,321028.86,327691.64,334354.42,341017.2
APP06540,Wanda Ingram,Johnson Ltd,35,Salaried,66405.71,78243.41,11837.7,15233.47,0,735.0,2171628.37,36,163401.75,2,148162.67,154258.3,160353.94,166449.57,172545.2,178640.83
APP06541,Joel Thomas,Mckee PLC,22,Salaried,45718.1,62342.63,16624.53,11317.72,0,807.0,1928124.64,120,65246.64,0,62801.28,63779.42,64757.57,65735.71,66713.86,67692.01
APP06542,Jeremy Johnson,"Ochoa, Cox and Berry",44,Business Owner,70886.34,81941.95,11055.61,11907.85,0,687.0,334114.96,36,113035.11,2,111310.58,112000.39,112690.2,113380.01,114069.83,114759.64
APP06543,Ronald Marshall,Park-Hoover,45,Self-Employed,227216.81,265209.07,37992.27,54329.05,0,627.0,891472.94,24,264425.33,3,316440.41,295634.38,274828.35,254022.31,233216.28,212410.25
APP06544,Robert Fischer,"Mcdaniel, Watkins and Moore",49,Salaried,37309.6,48754.2,11444.6,10577.82,0,691.0,131305.96,24,92301.49,3,107656.38,101514.42,95372.47,89230.51,83088.56,76946.6
APP06545,Dr. Paul Olson,Marshall and Sons,34,Salaried,49555.69,66474.34,16918.65,11904.42,1,,5622898.07,180,75837.83,2,70830.98,72833.72,74836.46,76839.2,78841.94,80844.68
APP06546,Cindy Tucker,Williams and Sons,38,Salaried,70152.57,87501.0,17348.43,11666.83,0,700.0,2040695.93,48,189701.83,2,189009.65,189286.52,189563.39,189840.26,190117.14,190394.01
APP06547,Darren Smith,Watson PLC,38,Self-Employed,40191.68,47783.04,7591.36,9058.24,0,768.0,2104902.9,180,65007.77,2,77520.44,72515.37,67510.3,62505.23,57500.16,52495.09
APP06548,Jeremy Nicholson,Walker PLC,55,Business Owner,135628.62,162034.98,26406.35,8484.96,0,802.0,3659836.38,60,378234.46,0,360258.12,367448.66,374639.19,381829.73,389020.27,396210.8
APP06549,Kathy Nguyen,"Williamson, Howard and Garcia",21,Salaried,53619.6,64211.66,10592.06,14930.13,0,693.0,1898848.35,48,76451.89,4,83011.32,80387.55,77763.78,75140.0,72516.23,69892.46
APP06550,Christopher Williams,Bernard Ltd,28,Salaried,68195.03,92619.1,24424.07,9420.0,0,683.0,347483.06,36,34351.55,3,39182.71,37250.25,35317.78,33385.32,31452.86,29520.39
APP06551,Evelyn Townsend,"Aguilar, Hines and Harrison",38,Salaried,72783.66,87725.81,14942.15,17389.72,0,685.0,297937.64,36,89100.26,1,93959.7,92015.92,90072.15,88128.38,86184.6,84240.83
APP06552,Joseph Zavala,Weaver Ltd,27,Salaried,57233.56,72579.13,15345.57,6135.05,0,822.0,550319.76,36,74509.66,1,74884.43,74734.52,74584.61,74434.71,74284.8,74134.89
APP06553,Charlene Black,Guzman-Gonzales,35,Salaried,37228.81,50783.07,13554.27,11221.96,1,,1187536.61,36,81467.71,1,82798.8,82266.36,81733.93,81201.49,80669.05,80136.61
APP06554,Angel Butler,Price-Kim,37,Salaried,73824.17,98582.69,24758.52,27513.14,0,695.0,803562.88,24,157157.8,2,171556.34,165796.93,160037.51,154278.1,148518.68,142759.27
APP06555,Adam Delgado,"Underwood, Sanchez and Smith",31,Self-Employed,16733.27,19583.33,2850.06,1007.26,0,768.0,97762.23,24,44532.3,0,39394.26,41449.48,43504.69,45559.91,47615.12,49670.34
APP06556,Daniel Mendoza,"Klein, White and Watkins",39,Salaried,51623.02,63511.12,11888.11,5121.64,0,756.0,513505.92,60,51623.86,0,43124.8,46524.42,49924.05,53323.67,56723.29,60122.92
APP06557,Ruben Clark,Pacheco-Chang,44,Self-Employed,94713.9,108796.36,14082.46,34892.07,0,615.0,2035420.19,84,178587.99,1,181823.93,180529.55,179235.18,177940.8,176646.43,175352.05
APP06558,Nicholas Rasmussen,Murphy-Torres,36,Salaried,115080.68,139082.69,24002.01,19241.0,1,,339702.07,12,177858.73,0,171270.48,173905.78,176541.08,179176.37,181811.67,184446.97
APP06559,Jason Taylor,"Green, Hicks and Morgan",33,Salaried,186808.66,259204.67,72396.01,29494.59,0,650.0,541113.41,36,133488.87,3,146900.32,141535.74,136171.16,130806.58,125441.99,120077.41
APP06560,Claudia Rice,Gonzalez-Villanueva,36,Salaried,55565.35,66072.84,10507.49,2960.8,0,783.0,315994.92,36,100511.74,1,98920.95,99557.27,100193.58,100829.89,101466.21,102102.52
APP06561,Sara Lawson,Wilkins Group,38,Self-Employed,34246.05,40323.54,6077.49,3303.94,0,736.0,78754.0,60,17898.24,1,17048.62,17388.47,17728.32,18068.17,18408.02,18747.87
APP06562,Michael Johnson,"Brown, Lowe and Beltran",21,Salaried,69571.9,85014.42,15442.52,5425.88,0,813.0,2823059.44,84,148032.81,1,145671.08,146615.77,147560.46,148505.16,149449.85,150394.54
APP06563,Thomas Mills,"Fields, Pacheco and Mendez",43,Salaried,169694.22,218897.96,49203.74,29472.0,1,,5657944.28,84,382526.7,0,355119.37,366082.3,377045.23,388008.17,398971.1,409934.04
APP06564,Michael Thompson,Matthews Ltd,33,Salaried,129357.87,172866.01,43508.13,37335.73,0,683.0,6410294.26,60,253446.75,0,239271.46,244941.57,250611.69,256281.8,261951.92,267622.03
APP06565,Penny Waters,Thomas-Thompson,51,Salaried,47465.41,57002.99,9537.58,13397.99,0,779.0,1276538.25,36,57638.04,1,55439.77,56319.08,57198.38,58077.69,58956.99,59836.3
APP06566,Gregory Johnson,"Palmer, Brown and Smith",44,Salaried,69442.43,88987.78,19545.35,9826.77,0,677.0,6530662.24,180,100446.94,1,93201.72,96099.81,98997.9,101895.99,104794.08,107692.16
APP06567,Sandra Ingram,Holmes and Sons,50,Salaried,110880.41,150556.79,39676.38,12323.0,0,799.0,510744.75,36,234653.36,1,205146.96,216949.52,228752.08,240554.64,252357.2,264159.76
APP06568,Kenneth Harmon,"Robinson, Wilson and Roberts",28,Salaried,91931.94,113517.38,21585.44,31360.55,0,614.0,791325.89,48,65844.71,1,72893.08,70073.73,67254.38,64435.04,61615.69,58796.34
APP06569,Erin Nash,Riley PLC,34,Salaried,85782.69,105151.28,19368.59,20610.09,0,773.0,664764.51,60,74542.81,2,79303.36,77399.14,75494.92,73590.7,71686.48,69782.26
APP06570,David Smith,Fischer Inc,26,Self-Employed,39260.53,45221.06,5960.54,10210.53,1,,519000.33,60,78543.42,2,81017.37,80027.79,79038.21,78048.63,77059.05,76069.47
APP06571,Matthew Morris,"Choi, Kim and Ortiz",31,Salaried,82222.54,112478.11,30255.57,14610.78,1,,3092911.04,48,66683.52,1,68963.31,68051.4,67139.48,66227.57,65315.65,64403.73
APP06572,Norman Porter,Smith LLC,51,Business Owner,196918.35,219051.97,22133.62,56681.4,0,652.0,3061478.52,36,327790.94,3,376159.4,356812.01,337464.63,318117.25,298769.87,279422.49
APP06573,Kathryn Morgan,Lutz LLC,53,Self-Employed,35804.11,41167.48,5363.37,7975.21,0,666.0,260177.71,180,26485.79,1,24777.14,25460.6,26144.06,26827.52,27510.98,28194.44
APP06574,Jeffrey Jones,"Chung, Brown and Campbell",27,Salaried,109083.87,129255.7,20171.83,5147.03,1,,3522993.01,36,157092.64,0,137116.86,145107.17,153097.48,161087.79,169078.1,177068.42
APP06575,Alyssa Guerra,Bradford and Sons,33,Self-Employed,118144.58,130073.73,11929.15,19635.01,1,,5421600.19,84,178391.26,3,186784.73,183427.34,180069.95,176712.56,173355.17,169997.78
APP06576,Bridget White,Davis-Pittman,37,Salaried,48840.6,66539.95,17699.35,13475.37,0,725.0,1174988.57,48,110838.66,1,111723.33,111369.46,111015.59,110661.72,110307.86,109953.99
APP06577,James Hood,Hudson Ltd,44,Business Owner,191896.21,217277.18,25380.97,7138.6,0,766.0,1036964.85,24,287350.25,1,259695.05,270757.13,281819.21,292881.29,303943.37,315005.45
