Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Gross_Income,Total_Deductions,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Cash_Flow_Month_1,Cash_Flow_Month_2,Cash_Flow_Month_3,Cash_Flow_Month_4,Cash_Flow_Month_5,Cash_Flow_Month_6
APP00267,Paul Wright,"Atkins, Fritz and Love",31,Salaried,41976.69,55946.03,13969.34,2859.5,0,699.0,560121.63,12,52002.08,0,53084.02,52651.24,52218.46,51785.69,51352.91,50920.14
APP00268,Andrew Tran,Holt-Ruiz,49,Salaried,145418.08,177289.43,31871.35,60302.37,0,697.0,8047717.33,24,304778.78,1,331849.96,321021.49,310193.01,299364.54,288536.07,277707.6
APP00269,William Stephenson,Wilson Group,25,Self-Employed,142864.5,163463.75,20599.25,13120.16,0,680.0,7244991.27,60,107317.36,0,100606.8,103291.02,105975.24,108659.47,111343.69,114027.92
APP00270,Deborah Miller MD,"James, Lyons and Marsh",37,Salaried,70389.08,94195.55,23806.47,9464.06,0,844.0,2600268.53,60,176648.02,0,165175.72,169764.64,174353.56,178942.48,183531.39,188120.31
APP00271,Dr. Jeremy Young MD,Smith PLC,38,Salaried,92316.9,112582.59,20265.69,15945.7,1,,5634707.41,48,247299.89,0,239318.11,242510.82,245703.54,248896.25,252088.96,255281.67
APP00272,Megan Adkins,"Colon, Walters and Harmon",25,Salaried,81694.59,103162.62,21468.03,7736.11,0,717.0,2603506.49,60,139439.75,2,137036.38,137997.73,138959.08,139920.43,140881.78,141843.13
APP00273,Mary Martinez,Sanchez and Sons,55,Salaried,152197.87,182642.27,30444.39,25552.23,0,868.0,3782532.22,12,260983.33,1,276681.43,270402.19,264122.95,257843.72,251564.48,245285.24
APP00274,Elizabeth Bradley,Johnson Inc,53,Self-Employed,32932.52,37618.03,4685.52,12190.63,1,,460913.32,12,54405.33,2,55816.1,55251.79,54687.49,54123.18,53558.87,52994.56
APP00275,Oscar Gonzalez,Allen-Arias,33,Salaried,110430.87,141988.68,31557.81,11482.88,0,656.0,2502449.02,48,287224.2,2,306042.84,298515.38,290987.93,283460.47,275933.02,268405.56
APP00276,David Hernandez,Rowe Inc,46,Self-Employed,52869.0,58983.11,6114.11,14977.4,1,,2059820.34,12,32682.11,2,35098.91,34132.19,33165.47,32198.75,31232.03,30265.31
APP00277,Laura Nguyen,"Fowler, Calhoun and Baker",42,Salaried,51196.82,66293.87,15097.05,3076.19,0,802.0,1629501.59,24,130624.06,0,129815.73,130139.06,130462.39,130785.73,131109.06,131432.39
APP00278,Willie Romero,Mcdonald Group,21,Self-Employed,53725.82,59797.43,6071.61,1195.5,0,801.0,2076763.89,36,72897.07,0,77954.26,75931.38,73908.51,71885.64,69862.77,67839.89
APP00279,Robert Valdez,Malone Ltd,41,Salaried,64925.63,82637.29,17711.66,20743.77,0,574.0,988936.1,12,82662.33,1,90539.3,87388.51,84237.73,81086.94,77936.16,74785.37
APP00280,Ashley Wells DVM,Lopez PLC,37,Self-Employed,31059.02,36285.28,5226.26,2994.83,0,736.0,421673.63,48,79300.72,1,82862.59,81437.84,80013.09,78588.35,77163.6,75738.85
APP00281,Suzanne Williams,Gilbert LLC,39,Salaried,34040.51,45081.07,11040.55,10959.17,0,564.0,1789323.86,36,22983.14,1,24061.91,23630.4,23198.89,22767.39,22335.88,21904.38
APP00282,Bryan Lopez,Hicks Group,27,Self-Employed,28183.43,32164.42,3980.99,2975.04,0,819.0,1040521.49,36,22930.02,2,24522.19,23885.32,23248.45,22611.58,21974.71,21337.85
APP00283,Lauren Conrad,Jones Inc,35,Salaried,127933.97,154581.72,26647.75,36340.21,0,669.0,7566287.67,60,241736.28,3,278714.73,263923.35,249131.97,234340.6,219549.22,204757.84
APP00284,Sean Cole,"Wong, Miller and Hoffman",36,Salaried,162947.87,225366.72,62418.85,51720.79,0,678.0,10224687.7,48,318590.65,0,349622.03,337209.48,324796.93,312384.38,299971.83,287559.28
APP00285,Richard Bautista,"Wheeler, Lloyd and Jones",50,Salaried,101325.62,130015.36,28689.74,15499.99,0,740.0,3413333.22,48,99530.88,2,106356.73,103626.39,100896.05,98165.71,95435.37,92705.03
APP00286,Kyle Harvey,Stanley PLC,41,Salaried,121919.86,154979.32,33059.46,16513.29,0,731.0,4813448.54,60,253873.06,2,285835.95,273050.79,260265.64,247480.48,234695.32,221910.17
APP00287,Jacob Thomas,Bryant-Lambert,38,Salaried,54701.65,64734.57,10032.91,4372.6,0,671.0,3167215.32,48,73115.66,0,78141.8,76131.34,74120.89,72110.43,70099.97,68089.51
APP00288,David Greene,"Mcgee, Johnson and Gallegos",53,Self-Employed,65135.56,76554.33,11418.78,5668.37,0,821.0,1303708.38,36,35441.4,1,36893.92,36312.91,35731.91,35150.9,34569.9,33988.89
APP00289,Christina Smith,Clark-Erickson,32,Self-Employed,70999.97,83664.83,12664.87,18365.75,0,700.0,4284681.69,48,71436.8,0,73108.21,72439.64,71771.08,71102.51,70433.95,69765.39
APP00290,Michael Lopez,"Clark, Patterson and Rodriguez",34,Salaried,40402.8,53410.58,13007.78,13152.76,0,600.0,1374230.39,60,30537.62,0,33044.28,32041.61,31038.95,30036.28,29033.62,28030.95
APP00291,Dalton Pope,Payne LLC,21,Salaried,35228.6,44560.64,9332.04,5190.78,0,799.0,949078.26,24,53139.1,1,60170.89,57358.17,54545.46,51732.74,48920.03,46107.31
APP00292,Amy Garcia,"Davis, Cross and Atkinson",54,Salaried,79005.44,100043.06,21037.62,25915.93,0,779.0,3168819.21,36,107853.49,1,113424.58,111196.14,108967.71,106739.27,104510.84,102282.41
APP00293,Joshua Fowler,Davis LLC,48,Salaried,65473.81,88116.45,22642.65,16625.92,0,774.0,3329235.83,36,83573.79,1,84899.51,84369.22,83838.93,83308.65,82778.36,82248.08
APP00294,Christopher Dominguez,Parker-Phillips,47,Salaried,46861.03,64301.84,17440.81,12500.13,0,730.0,2919100.78,120,112653.03,1,121519.83,117973.11,114426.39,110879.67,107332.95,103786.23
APP00295,Drew Parker,Obrien-Irwin,45,Salaried,89010.77,115175.05,26164.29,3403.61,0,694.0,5459893.93,84,127701.43,0,130704.62,129503.34,128302.06,127100.79,125899.51,124698.23
APP00296,Emily Knight,Smith Inc,39,Salaried,62045.9,80910.41,18864.51,27319.38,0,712.0,876322.93,12,47332.39,2,57798.36,53611.97,49425.58,45239.2,41052.81,36866.42
APP00297,Jason Lin,Wilson Ltd,40,Salaried,111910.69,151032.33,39121.63,14458.02,1,,2443672.23,24,300287.75,2,306605.88,304078.63,301551.37,299024.12,296496.87,293969.62
APP00298,Helen Gonzalez PhD,"Lewis, Cruz and Terrell",35,Salaried,66395.02,82380.72,15985.7,23031.33,0,734.0,2142948.31,48,115300.03,1,129489.73,123813.85,118137.97,112462.08,106786.2,101110.32
APP00299,Aaron Valenzuela,"Andrews, Clark and Blake",36,Self-Employed,49637.64,55382.06,5744.43,18998.47,0,790.0,774066.97,84,115581.89,0,116954.73,116405.59,115856.46,115307.32,114758.19,114209.05
APP00300,Robert Sullivan,Durham Inc,39,Salaried,73980.61,98345.04,24364.43,16193.51,0,659.0,2874450.79,36,107301.97,1,116078.88,112568.12,109057.35,105546.59,102035.83,98525.06
APP00301,Julia Martin,"Daniel, Santiago and Taylor",53,Self-Employed,60952.1,70713.86,9761.76,14514.0,0,748.0,2386073.34,36,108078.62,2,117464.94,113710.41,109955.88,106201.35,102446.82,98692.29
APP00302,Juan Davidson,Owen-Brown,44,Salaried,54768.02,67975.55,13207.53,16788.83,1,,2377443.9,12,61277.14,1,65730.97,63949.44,62167.91,60386.38,58604.85,56823.32
APP00303,Ann Dean,"Bender, Alexander and Mccarthy",37,Salaried,56915.31,76849.52,19934.21,9665.83,0,609.0,1877497.81,24,151431.7,2,175824.71,166067.5,156310.3,146553.09,136795.89,127038.68
APP00304,Jonathan Thomas,French-Mathis,32,Salaried,89773.77,119388.98,29615.21,29559.08,0,607.0,2364738.59,60,89251.04,0,80652.66,84092.01,87531.37,90970.72,94410.08,97849.43
APP00305,Joseph Schaefer,Nguyen Inc,32,Salaried,85711.48,101348.03,15636.55,9192.43,1,,4056979.96,36,229396.42,0,250397.88,241997.3,233596.71,225196.13,216795.55,208394.96
APP00306,John Ballard,Ramos Ltd,54,Self-Employed,169158.51,194317.29,25158.78,17082.85,0,728.0,2602424.14,36,217425.63,1,224409.24,221615.79,218822.35,216028.91,213235.46,210442.02
APP00307,Christina Martinez,"Randolph, Farmer and Copeland",43,Self-Employed,20330.17,23774.75,3444.58,4840.21,0,744.0,292683.89,36,43327.25,0,46376.46,45156.78,43937.1,42717.41,41497.73,40278.04
APP00308,Vanessa Webb,Hill-Wright,39,Salaried,58525.31,79936.33,21411.02,7507.79,0,705.0,3316847.15,48,115999.79,1,122130.49,119678.21,117225.93,114773.65,112321.37,109869.09
APP00309,Timothy Hughes,Medina-Peterson,35,Self-Employed,45260.77,52955.88,7695.11,1934.58,0,743.0,1061430.9,36,108290.35,0,101414.74,104164.99,106915.23,109665.47,112415.72,115165.96
APP00310,Lisa Summers,"Mercado, Mccall and Murphy",27,Salaried,64767.8,79056.34,14288.55,4907.86,0,705.0,1395615.61,36,62955.37,2,72562.25,68719.5,64876.74,61033.99,57191.24,53348.49
APP00311,Richard Walker,Wu Inc,37,Salaried,55643.97,67009.53,11365.56,15400.58,0,717.0,1490755.62,24,143715.84,0,149709.14,147311.82,144914.5,142517.18,140119.86,137722.54
APP00312,Ryan Calderon,"Martin, Johnson and York",47,Salaried,60030.61,82834.94,22804.33,13212.12,0,725.0,2790306.11,48,93070.15,2,97991.91,96023.21,94054.5,92085.79,90117.09,88148.38
APP00313,Daniel Ross,Sims-Richardson,34,Salaried,93486.6,126629.36,33142.76,29464.58,0,720.0,2463002.93,48,54136.4,1,57296.1,56032.22,54768.34,53504.46,52240.58,50976.7
APP00314,Janet Martinez,"Martinez, Ellis and Lewis",36,Salaried,72996.64,91830.81,18834.17,10130.36,0,714.0,3779837.12,24,149885.78,1,153258.48,151909.4,150560.32,149211.24,147862.16,146513.08
APP00315,Nathaniel Merritt,Santos PLC,36,Salaried,39861.47,50047.01,10185.54,756.82,0,736.0,2008974.08,84,27424.87,2,29889.63,28903.72,27917.82,26931.92,25946.02,24960.12
APP00316,Justin Todd,Hurley Group,39,Salaried,127342.2,169697.27,42355.07,2987.82,0,723.0,4614828.62,60,266823.91,0,289482.37,280418.98,271355.6,262292.22,253228.83,244165.45
APP00317,Ryan Wilson,"Norris, Ponce and Davis",22,Salaried,87423.16,114089.76,26666.6,29946.67,0,749.0,5911845.07,120,166098.08,0,184099.81,176899.12,169698.43,162497.73,155297.04,148096.34
APP00318,Krista Sims,Robinson Inc,36,Salaried,52038.93,63791.44,11752.5,6945.96,1,,2984035.03,60,48981.85,0,50801.16,50073.43,49345.71,48617.99,47890.26,47162.54
APP00319,Jason Aguilar,"Green, Baldwin and Fritz",29,Salaried,89544.71,113801.2,24256.49,8883.81,1,,1819635.53,12,67183.99,3,70562.74,69211.24,67859.74,66508.24,65156.74,63805.24
APP00320,Matthew Griffin,Bishop PLC,47,Salaried,54323.86,75153.23,20829.37,7010.3,0,717.0,1399149.91,12,42527.39,1,44105.1,43474.01,42842.93,42211.84,41580.76,40949.67
APP00321,Alexander Montgomery,"Jackson, Vaughan and Mitchell",30,Salaried,103599.25,130879.3,27280.05,4668.7,0,748.0,1922841.44,60,216950.4,1,206197.94,210498.93,214799.91,219100.89,223401.88,227702.86
APP00322,David Gallagher DDS,Wright-Scott,44,Salaried,67067.74,79153.77,12086.03,14653.64,0,675.0,3669048.13,36,141431.65,0,144582.22,143321.99,142061.76,140801.53,139541.3,138281.07
APP00323,Christopher Kennedy,Davis and Sons,53,Salaried,52694.33,63007.51,10313.18,3232.71,0,708.0,1238431.56,60,142965.13,1,146251.76,144937.11,143622.46,142307.81,140993.15,139678.5
APP00324,Carl Jordan,"Green, Brandt and Schneider",35,Salaried,56264.09,67772.96,11508.87,7358.99,0,728.0,2201578.29,120,69008.88,1,71171.21,70306.28,69441.35,68576.42,67711.48,66846.55
APP00325,Jeremy Dixon,"Thomas, Jones and Jones",32,Salaried,45396.3,59331.71,13935.41,6029.5,1,,797127.81,36,31562.79,1,35608.18,33990.02,32371.87,30753.71,29135.56,27517.4
APP00326,Mark Miller,Torres-Brown,40,Salaried,77057.72,96057.39,18999.67,17516.46,0,682.0,4978249.19,60,141664.67,0,141608.41,141630.91,141653.42,141675.92,141698.42,141720.93
APP00327,Paula Dixon,Nichols Inc,38,Salaried,74684.02,97721.25,23037.23,12832.46,0,643.0,4239227.63,48,176895.41,1,194938.87,187721.48,180504.1,173286.71,166069.33,158851.95
APP00328,Jonathan Gray,Jones-Grant,28,Salaried,61762.1,75985.86,14223.76,3900.05,0,731.0,3204462.01,84,138461.54,1,145643.73,142770.85,139897.98,137025.1,134152.23,131279.35
APP00329,Brandy Vincent,"Snyder, Montes and Watts",43,Salaried,56942.11,76223.16,19281.05,11826.21,1,,3070114.22,48,88056.28,3,86627.91,87199.26,87770.61,88341.96,88913.31,89484.66
APP00330,Monique Briggs MD,Mccall-Cole,58,Salaried,14560.32,18539.27,3978.95,1462.19,0,771.0,491177.37,12,16204.04,0,17408.92,16926.97,16445.02,15963.07,15481.12,14999.17
APP00331,Mrs. Tina Moon,Scott Group,35,Self-Employed,64562.15,77133.98,12571.84,9203.99,0,806.0,1509330.18,36,139285.05,0,140941.88,140279.15,139616.41,138953.68,138290.94,137628.21
APP00332,Richard Arias,Horton-Thompson,36,Salaried,28702.05,38242.14,9540.09,7686.82,0,679.0,375562.33,24,65649.67,1,68530.3,67378.05,66225.8,65073.55,63921.29,62769.04
APP00333,Gregory Avila,"Humphrey, Callahan and Murray",28,Salaried,67833.98,86107.75,18273.77,5915.37,0,621.0,2482188.11,24,68002.74,0,68305.07,68184.14,68063.21,67942.28,67821.35,67700.42
APP00334,Steven Hill,Collier-Johnson,41,Salaried,118932.32,164372.41,45440.08,16144.78,0,709.0,7906507.57,48,252311.79,1,262854.26,258637.27,254420.28,250203.29,245986.3,241769.31
APP00335,Briana Shaw,Rodriguez and Sons,26,Salaried,66880.16,82770.25,15890.09,19738.63,0,599.0,912952.26,48,138423.33,0,147393.19,143805.25,140217.3,136629.35,133041.41,129453.46
APP00336,Christine Baker,Lambert-Ramirez,27,Self-Employed,41495.92,47511.35,6015.43,2812.53,0,666.0,981031.49,36,119945.66,0,109013.95,113386.64,117759.32,122132.0,126504.68,130877.36
APP00337,Emma Johnson,Singleton Inc,51,Salaried,69744.74,86777.04,17032.3,21542.94,1,,3040252.21,36,84831.59,0,96616.5,91902.54,87188.57,82474.61,77760.65,73046.68
APP00338,Christopher Mayer,Moore Ltd,29,Salaried,58019.76,68596.3,10576.54,12117.31,0,726.0,952830.57,48,77014.66,2,86827.31,82902.25,78977.19,75052.13,71127.06,67202.0
APP00339,Stephanie Jackson,"Matthews, Stanley and White",49,Salaried,59064.39,72951.68,13887.29,5480.86,1,,1761241.83,24,34409.52,0,32255.75,33117.26,33978.76,34840.27,35701.78,36563.29
APP00340,Ashley Schmidt,Olson Inc,53,Salaried,58153.24,69167.84,11014.6,4925.07,0,688.0,3320327.13,36,50113.3,1,50521.12,50357.99,50194.86,50031.73,49868.6,49705.47
APP00341,Heather Salas,King-Davis,41,Salaried,47178.78,56498.16,9319.37,12725.1,1,,1173437.65,12,96375.94,4,112949.9,106320.31,99690.73,93061.14,86431.56,79801.97
APP00342,Lauren Khan,"Walker, Brown and Smith",44,Salaried,126267.19,151300.08,25032.89,22620.47,0,622.0,3823753.9,60,135765.87,0,144903.82,141248.64,137593.46,133938.28,130283.1,126627.92
APP00343,Willie Soto,Boyle LLC,58,Self-Employed,68005.56,77190.05,9184.49,15382.18,0,703.0,1966759.85,24,167605.1,3,187002.1,179243.3,171484.5,163725.7,155966.9,148208.1
APP00344,Robert Baker,Daniels-Thompson,36,Self-Employed,119624.04,138036.23,18412.19,22620.55,0,614.0,2910060.61,36,140477.13,6,146327.94,143987.62,141647.3,139306.97,136966.65,134626.33
APP00345,Laura Ward PhD,French-King,32,Salaried,57255.93,73748.38,16492.45,10001.92,0,837.0,3457161.76,24,130154.83,0,129785.58,129933.28,130080.98,130228.68,130376.38,130524.07
APP00346,Christopher Manning,Martin-Alvarado,24,Self-Employed,54957.34,63875.12,8917.77,11390.63,0,659.0,3789757.38,60,69015.12,0,74361.41,72222.89,70084.37,67945.86,65807.34,63668.82
APP00347,Robert King,Blankenship and Sons,38,Salaried,63930.5,77432.31,13501.81,4253.13,0,803.0,3031870.72,12,147752.78,0,147221.36,147433.92,147646.49,147859.06,148071.63,148284.2
APP00348,Victoria Willis,Hodges-Randolph,53,Salaried,93136.22,114650.79,21514.57,40809.02,1,,2540542.83,24,116075.04,0,126067.07,122070.26,118073.45,114076.64,110079.83,106083.02
APP00349,Emily Smith,Walker and Sons,48,Salaried,109702.59,131609.13,21906.54,5373.04,0,807.0,2917059.33,48,109990.73,0,102423.78,105450.56,108477.34,111504.13,114530.91,117557.69
APP00350,Chase Jensen,Farmer LLC,29,Salaried,68616.22,93700.21,25083.99,13898.38,0,635.0,3663183.24,84,62518.22,2,66308.17,64792.19,63276.21,61760.23,60244.25,58728.27
APP00351,Jose Woodard,May Group,29,Self-Employed,34941.68,38921.44,3979.76,5251.31,0,760.0,1927314.63,48,39298.08,1,38542.17,38844.53,39146.9,39449.27,39751.64,40054.0
APP00352,Darren Delgado,Kane-Williams,33,Self-Employed,34177.58,39708.37,5530.8,10341.52,0,667.0,2084709.7,24,23134.98,1,24401.85,23895.1,23388.36,22881.61,22374.86,21868.11
APP00353,Aaron Kelly,"Bennett, Wood and Campbell",41,Salaried,150855.77,192018.02,41162.25,39773.75,0,665.0,3043877.73,36,349397.19,0,325294.03,334935.29,344576.56,354217.82,363859.08,373500.35
APP00354,Howard Walker,Gonzales-Wilson,36,Salaried,59397.79,70684.5,11286.71,14038.0,0,694.0,1421915.75,24,146919.28,1,151907.08,149911.96,147916.84,145921.71,143926.59,141931.47
APP00355,Leah Harris,Peters-Vasquez,40,Self-Employed,52405.43,62001.61,9596.18,19317.67,0,696.0,1700782.65,60,106468.29,2,115202.65,111708.91,108215.16,104721.41,101227.66,97733.92
APP00356,Karen Taylor,Wilson-Mendoza,41,Self-Employed,181252.75,208224.43,26971.68,9484.44,1,,6834520.4,36,90329.27,2,100040.95,96156.28,92271.61,88386.93,84502.26,80617.59
APP00357,Dana Hernandez,Browning Group,35,Salaried,108580.42,139716.18,31135.76,2312.38,1,,6604381.23,84,290716.28,1,304883.58,299216.66,293549.74,287882.82,282215.9,276548.97
APP00358,Mark Savage,Brown-Lee,38,Self-Employed,91180.87,107087.33,15906.45,22555.92,0,735.0,1572029.02,12,198664.92,2,210866.05,205985.6,201105.15,196224.7,191344.25,186463.8
APP00359,Jennifer Baker,Ward-Harrison,40,Self-Employed,48579.62,54820.93,6241.3,7295.27,0,573.0,1453624.02,48,117064.29,0,122167.65,120126.31,118084.96,116043.62,114002.27,111960.92
APP00360,Matthew Hart,Peters-Jones,37,Self-Employed,321942.42,365946.97,44004.55,96162.28,0,670.0,6089021.67,36,569099.43,1,533787.58,547912.32,562037.06,576161.8,590286.54,604411.28
APP00361,Matthew Wallace,Webb and Sons,43,Salaried,87299.99,105009.7,17709.71,19272.0,0,541.0,5263439.12,48,79175.09,4,89321.56,85262.97,81204.39,77145.8,73087.21,69028.63
APP00362,Morgan Wright,"Carr, Cooke and Hebert",57,Salaried,96730.66,131450.56,34719.9,25630.78,0,661.0,5284972.95,48,104439.64,2,117097.08,112034.11,106971.13,101908.16,96845.18,91782.21
APP00363,Amanda Schmidt,Rodriguez-Acevedo,44,Salaried,68492.86,85580.71,17087.85,9506.6,0,755.0,4141405.88,60,93869.99,1,93209.66,93473.79,93737.92,94002.05,94266.18,94530.31
APP00364,David Brown,"Brown, Boyd and Dixon",39,Salaried,36962.79,49972.37,13009.58,3243.03,1,,1147601.95,24,33987.54,0,35260.1,34751.07,34242.05,33733.02,33224.0,32714.97
APP00365,Alexandria Pierce,Lewis-Miller,21,Self-Employed,19642.38,23285.82,3643.44,932.63,0,676.0,854546.0,48,10922.62,0,10765.15,10828.14,10891.12,10954.11,11017.1,11080.08
APP00366,Brenda Gonzalez,Mcdonald-Shah,42,Salaried,86861.08,108951.9,22090.83,31695.64,0,692.0,5662974.26,120,204769.14,1,220182.91,214017.4,207851.9,201686.39,195520.89,189355.38
APP00367,Katie May,"Anderson, Roman and Welch",21,Salaried,65605.3,84932.36,19327.06,7903.3,0,673.0,867234.77,36,90840.17,3,102291.74,97711.12,93130.49,88549.86,83969.23,79388.61
APP00368,Carrie Parker,Harris Ltd,24,Salaried,51591.19,62980.15,11388.97,8367.98,0,824.0,3096102.67,12,95789.41,0,91081.81,92964.85,94847.89,96730.93,98613.97,100497.01
APP00369,Anthony Preston,Jones-Warner,47,Salaried,44635.49,56682.93,12047.45,8151.21,0,730.0,2591438.39,12,31164.93,1,32512.65,31973.56,31434.47,30895.38,30356.29,29817.21
APP00370,Michelle Smith,Olson-White,45,Salaried,39098.02,48327.42,9229.4,13850.05,1,,1488875.75,48,85041.79,1,86306.79,85800.79,85294.79,84788.79,84282.79,83776.79
APP00371,Natasha Marshall,Burton PLC,37,Self-Employed,49285.94,58850.83,9564.89,5563.74,0,811.0,2881638.46,36,110623.4,2,119591.11,116004.03,112416.94,108829.85,105242.77,101655.68
APP00372,Jodi Perez,Schneider Ltd,21,Salaried,28561.96,37436.54,8874.59,887.27,0,704.0,1641375.62,24,16896.26,1,18589.71,17912.33,17234.95,16557.57,15880.19,15202.81
APP00373,David Williams,"Johnson, Wong and Barton",34,Salaried,98493.57,134320.6,35827.03,24164.45,0,717.0,2243579.8,60,86656.57,0,94701.48,91483.52,88265.56,85047.59,81829.63,78611.66
APP00374,Paul Neal,"Jacobs, Curtis and Thomas",31,Salaried,106249.94,129945.71,23695.76,25864.93,0,598.0,7445271.76,84,220284.81,4,254725.91,240949.47,227173.03,213396.59,199620.14,185843.7
APP00375,Michelle Adams,Yang-Mathews,44,Salaried,264222.77,321005.13,56782.36,24245.92,0,755.0,18074905.8,60,161903.23,0,165247.06,163909.53,162572.0,161234.46,159896.93,158559.39
APP00376,Jessica Kramer,Douglas-Curtis,61,Salaried,112283.82,132138.2,19854.38,10263.98,0,787.0,3074087.48,36,59883.93,1,61899.74,61093.42,60287.09,59480.77,58674.44,57868.12
APP00377,Deborah May,"Perez, Harper and Valenzuela",40,Salaried,54125.73,69954.96,15829.23,13833.61,0,797.0,3749464.95,24,37594.93,0,37831.32,37736.76,37642.21,37547.65,37453.1,37358.54
APP00378,Claire Beard,Cole Inc,30,Self-Employed,30830.06,34754.83,3924.77,7072.16,0,717.0,1379016.2,12,23345.44,0,25465.47,24617.46,23769.44,22921.43,22073.42,21225.41
APP00379,David Young,Gonzales-Taylor,26,Salaried,12508.1,15360.64,2852.54,941.31,0,670.0,532964.34,12,29304.68,2,30709.31,30147.46,29585.61,29023.75,28461.9,27900.04
APP00380,Theresa Reese,Torres LLC,37,Salaried,52182.36,65941.11,13758.75,14820.62,0,635.0,3051001.03,36,109953.23,2,126050.92,119611.84,113172.77,106733.69,100294.61,93855.54
APP00381,Spencer Murphy,"Gonzalez, Jones and Johnson",36,Salaried,62217.47,80160.59,17943.12,15453.62,0,603.0,4163203.22,120,105145.77,2,117262.54,112415.83,107569.12,102722.42,97875.71,93029.0
APP00382,Terry Mccoy,Smith Group,26,Salaried,91392.84,121477.34,30084.51,4447.54,0,753.0,2502198.99,24,112629.59,0,98868.27,104372.8,109877.32,115381.85,120886.38,126390.9
APP00383,Mary Werner,Jones LLC,39,Self-Employed,97432.52,115864.34,18431.82,26757.89,0,749.0,1881745.77,36,206726.96,3,216160.77,212387.25,208613.72,204840.2,201066.68,197293.16
APP00384,Ryan Wolfe,"Castaneda, Newton and Chambers",26,Self-Employed,81141.01,90675.95,9534.95,27211.15,0,531.0,5057267.98,60,140848.33,2,156349.86,150149.25,143948.63,137748.02,131547.4,125346.79
APP00385,Jessica Hardy,Howell and Sons,49,Self-Employed,79839.32,91609.23,11769.91,23272.64,0,565.0,3076185.8,84,44535.56,1,43280.22,43782.36,44284.49,44786.63,45288.77,45790.91
APP00386,Elizabeth Lewis,Flowers and Sons,49,Self-Employed,109192.65,130256.55,21063.9,12853.62,1,,4921343.53,120,99880.7,3,101754.87,101005.2,100255.54,99505.87,98756.2,98006.54
APP00387,Angela Bartlett,Key-Bryant,49,Salaried,145068.63,179396.41,34327.78,5414.51,0,652.0,5911281.13,60,318714.26,0,306030.56,311104.04,316177.52,321251.0,326324.49,331397.97
APP00388,Alexander Rodriguez,Proctor LLC,33,Salaried,40191.4,51664.49,11473.09,439.31,0,772.0,2599908.34,48,76561.99,0,71048.47,73253.88,75459.29,77664.7,79870.11,82075.52
APP00389,Haley Thomas,Russell LLC,43,Self-Employed,48283.59,55165.8,6882.21,6234.43,0,659.0,2225174.41,48,67100.42,0,69014.82,68249.06,67483.3,66717.54,65951.78,65186.02
APP00390,Andrew Schwartz,Barnett-Johnson,37,Self-Employed,23456.84,27544.68,4087.84,9008.47,0,683.0,1272786.38,24,34603.66,4,39941.22,37806.2,35671.17,33536.15,31401.12,29266.1
APP00391,Melissa Doyle,Carrillo-Allen,34,Self-Employed,185532.75,217457.85,31925.1,62222.17,0,735.0,10776119.57,84,171005.47,1,189799.1,182281.65,174764.2,167246.75,159729.29,152211.84
APP00392,Kevin Cox,Moore LLC,35,Salaried,119288.47,149457.32,30168.85,2186.17,1,,1451849.7,48,232287.37,1,231849.71,232024.77,232199.84,232374.9,232549.97,232725.03
APP00393,Sally Vance,"Gibson, Hoffman and Joseph",25,Self-Employed,89737.69,100909.37,11171.68,4452.0,0,781.0,4094987.07,36,73996.11,1,80943.65,78164.63,75385.62,72606.61,69827.59,67048.58
APP00394,Sean Rocha,Green PLC,24,Salaried,33515.3,43634.6,10119.3,13955.75,0,649.0,1616960.28,24,78756.05,3,90744.7,85949.24,81153.78,76358.32,71562.86,66767.4
APP00395,Ashley Harris,Hill Group,46,Salaried,81745.61,112204.86,30459.25,17305.18,0,756.0,1490210.97,24,187041.89,0,187702.05,187437.98,187173.92,186909.86,186645.79,186381.73
APP00396,Andrew Abbott,Lozano PLC,36,Salaried,60623.72,75989.44,15365.71,16135.94,0,793.0,1335370.52,12,91596.43,2,101535.18,97559.68,93584.18,89608.68,85633.18,81657.68
APP00397,Madison Bryan,Perkins Inc,40,Salaried,73292.92,93361.17,20068.24,18153.75,0,737.0,1176774.61,24,189107.92,3,205864.62,199161.94,192459.26,185756.58,179053.9,172351.22
APP00398,Donna Garcia,Young and Sons,48,Salaried,69486.59,84957.58,15470.99,24254.88,0,617.0,2561239.42,48,125883.2,3,129330.28,127951.45,126572.62,125193.79,123814.96,122436.13
APP00399,Peter Harris,Richards Group,21,Salaried,69498.97,94599.25,25100.28,8073.96,0,688.0,4068527.63,60,127403.98,0,135528.33,132278.59,129028.85,125779.1,122529.36,119279.62
APP00400,Jeff Smith,King-Hudson,30,Salaried,52262.96,62000.24,9737.28,8124.99,0,701.0,1396791.92,24,102026.67,1,99399.62,100450.44,101501.26,102552.08,103602.91,104653.73
APP00401,Douglas Baldwin,Dalton Ltd,40,Salaried,103818.96,129700.1,25881.14,16608.6,0,686.0,6677670.19,60,215366.11,2,237795.64,228823.82,219852.01,210880.2,201908.39,192936.57
